,TotalFinishedArea,TotalAppraisedValue
2294,2157.0,247500.0
2296,8584.0,688300.0
2297,1773.5,184000.0
2298,32105.5,1370000.0
2299,2531.0,540000.0
2300,2304.0,78600.0
2301,2304.0,78600.0
2302,2304.0,78600.0
2303,2304.0,78600.0
2304,2362.0,144700.0
2305,2580.0,87000.0
2306,3927.0,195600.0
2307,3927.0,195600.0
2308,9926.0,533800.0
2309,9926.0,533800.0
2310,8954.0,258500.0
2311,24900.0,792800.0
2312,27922.0,1796800.0
2314,1812.0000100000002,143500.0
2316,639.0,23900.0
2317,849.0,27300.0
2318,670.0,26500.0
2319,670.0,26500.0
2320,1073.80001,116100.0
2321,6614.0,248700.0
2322,6912.0,284100.0
2323,3540.0,189400.0
2324,1939.40001,153500.0
2325,7104.0,363900.0
2326,2429.0,192500.0
2327,3412.75,211400.0
2328,627.0,51600.0
2329,4187.25,263700.0
2330,3875.0,206400.0
2331,4200.0,221900.0
2332,8742.0,352900.0
2334,3636.0,175600.0
2335,2802.5,155900.0
2336,6534.0,244600.0
2338,3741.0,126700.0
2339,3735.0,125100.0
2340,12992.0,700000.0
2341,3311.0,169500.0
2342,3439.5,173600.0
2343,3439.5,173600.0
2344,3745.0,171800.0
2345,10055.52,532500.0
2346,1584.0,128700.0
2347,3726.0,194200.0
2348,6716.0,238800.0
2349,1498.0,97600.0
2350,4872.0,233900.0
2351,4872.0,233900.0
2352,5654.0,233900.0
2353,5654.0,233900.0
2354,12189.0,624600.0
2355,6048.0,101700.0
2356,6048.0,101700.0
2357,16822.0,963100.0
2358,16822.0,963100.0
2359,16822.0,963100.0
2360,3501.0,171300.0
2361,3501.0,171300.0
2362,3501.0,171300.0
2363,8463.0,468800.0
2364,10055.52,532500.0
2365,10055.52,532500.0
2366,10055.52,532500.0
2367,10055.52,532500.0
2368,5295.0,215900.0
2369,5295.0,215900.0
2370,5295.0,215900.0
2371,16048.0,575500.0
2372,16048.0,575500.0
2373,16048.0,575500.0
2374,16048.0,575500.0
2375,16048.0,575500.0
2376,16048.0,575500.0
2377,2235.0,134000.0
2378,8484.0,182800.0
2379,8484.0,182800.0
2380,3429.0,147100.0
2381,8463.0,468800.0
2382,3686.0,120900.0
2383,1230.0,111100.0
2384,2212.5,144700.0
2385,2445.0,86100.0
2386,1536.0,122300.0
2387,1536.0,122300.0
2388,5427.5,205700.0
2389,5427.5,205700.0
2390,3012.0,209500.0
2391,1254.0,145000.0
2392,3780.0000200000004,292500.0
2393,3798.5,201200.0
2394,4185.25,139900.0
2395,1490.0,208700.0
2396,4594.0,336500.0
2397,2316.00001,220200.0
2398,2042.40001,134000.0
2400,5883.25,197300.0
2401,3225.0,202300.0
2402,2595.0,204300.0
2403,923.0,72700.0
2404,1198.0,109700.0
2405,1131.0,99900.0
2406,896.0,77300.0
2407,649.0,56700.0
2408,923.0,73200.0
2409,896.0,84200.0
2410,566.0,49900.0
2411,1157.0,103700.0
2412,888.0,72100.0
2413,3760.00001,381700.0
2414,3115.0,331400.0
2415,3541.5,385800.0
2416,4262.5,278100.0
2417,5226.5,443500.0
2418,2926.5,315500.0
2419,3412.5,253900.0
2420,4195.25,303200.0
2421,4075.0,278500.0
2422,3976.5,252000.0
2423,3089.60001,365100.0
2424,4740.4,488700.0
2425,4740.4,488700.0
2426,4114.0,475300.0
2427,5591.0,379400.0
2428,5591.0,379400.0
2429,4435.25,452200.0
2430,7482.0,746300.0
2431,711.0,61400.0
2432,1171.0,107800.0
2433,873.0,79000.0
2434,1161.0,151700.0
2435,7195.5,277100.0
2436,3160.0,480400.0
2437,10889.0,551200.0
2438,8958.0,270200.0
2439,1234.0,82200.0
2440,1610.0,92300.0
2441,1784.0,53900.0
2442,1784.0,53900.0
2443,18430.0,1436800.0
2444,7512.0,464700.0
2445,5273.0,250000.0
2446,10010.0,250000.0
2447,5670.0,295900.0
2448,821.0,30000.0
2449,735.0,29300.0
2450,745.0,25100.0
2452,881.0,117800.0
2453,4954.00001,247000.0
2454,12480.0,994900.0
2455,3942.5,190200.0
2456,1776.0000100000002,125200.0
2457,8988.0,365800.0
2458,3387.0,168500.0
2459,2380.0,145700.0
2460,3587.5,175800.0
2461,4767.5,201700.0
2462,5349.0,588000.0
2463,3325.9000100000003,375000.0
2464,4765.0,475000.0
2465,4335.00001,450000.0
2466,5298.0,495000.0
2467,6872.5,925000.0
2468,4250.38,629300.0
2469,3818.0,535000.0
2470,4685.00001,541600.0
2471,2652.0,448000.0
2472,2236.0,347200.0
2473,3016.08,382000.0
2474,3360.4000100000003,465900.0
2475,3585.0,253400.0
2476,2726.0,309200.0
2477,12804.0,647000.0
2478,2184.75,258800.0
2479,2706.5,150800.0
2480,4197.0,228500.0
2481,2531.0,540000.0
2482,2429.0,192500.0
2483,627.0,51600.0
2484,4187.25,263700.0
2485,3875.0,206400.0
2486,3875.0,206400.0
2487,3875.0,206400.0
2488,4200.0,221800.0
2489,2208.0,134800.0
2490,2208.0,134800.0
2491,2208.0,134800.0
2492,2208.0,134800.0
2493,2184.0,157500.0
2494,3636.0,175600.0
2495,2802.5,155900.0
2496,2802.5,155900.0
2497,1263.0,115100.0
2498,2609.75,169900.0
2499,1680.0,101400.0
2500,3237.5,187000.0
2501,3439.5,173600.0
2502,9576.0,333400.0
2503,10055.52,532500.0
2504,10055.52,532500.0
2505,10055.52,532500.0
2506,10055.52,532500.0
2507,10055.52,532500.0
2508,10055.52,532500.0
2509,10055.52,532500.0
2510,5295.0,215900.0
2511,5295.0,215900.0
2512,5295.0,215900.0
2513,16048.0,575500.0
2514,16048.0,575500.0
2515,16048.0,575500.0
2516,16048.0,575500.0
2517,16048.0,575500.0
2518,16048.0,575500.0
2519,2235.0,134000.0
2520,8484.0,182800.0
2521,8484.0,182800.0
2522,2329.5,152100.0
2523,3489.25,144000.0
2524,3489.25,144000.0
2525,3314.5,169000.0
2526,1152.0,48600.0
2527,1152.0,48600.0
2528,1152.0,48600.0
2529,1770.9,129300.0
2530,601.0,21300.0
2531,562.0,20000.0
2532,601.0,21300.0
2533,574.0,20400.0
2534,601.0,21300.0
2535,574.0,20400.0
2536,574.0,20400.0
2537,6765.0,298900.0
2538,910.0,83800.0
2539,849.0,37600.0
2540,620.0,22000.0
2541,2290.0,132300.0
2542,650.0,19700.0
2543,650.0,19700.0
2544,930.0,29200.0
2545,5478.0,184700.0
2546,3726.0,167300.0
2547,2368.0,166300.0
2548,11775.0,138436.0
2549,2160.0,60400.0
2550,2160.0,60400.0
2551,5211.0,205200.0
2552,4575.0,194800.0
2553,3361.0,158500.0
2554,4092.0,181200.0
2555,1702.0,140900.0
2556,18807.0,744000.0
2557,5832.0,270700.0
2559,2729.2,142000.0
2560,2042.40001,134000.0
2561,2042.40001,134000.0
2562,2042.40001,134000.0
2563,3795.0,179500.0
2564,5883.25,197300.0
2565,4021.92,215800.0
2566,3540.0,192000.0
2567,896.0,77300.0
2568,888.0,72100.0
2569,896.0,77300.0
2570,923.0,72700.0
2571,765.0,62900.0
2572,869.0,77500.0
2573,888.0,77900.0
2574,888.0,79300.0
2575,1161.0,108800.0
2576,873.0,79000.0
2577,1161.0,151700.0
2578,714.0,99400.0
2579,6491.0,425900.0
2582,8958.0,270200.0
2583,675.0,39800.0
2584,690.0,40600.0
2585,690.0,40600.0
2586,1234.0,82200.0
2587,1610.0,92300.0
2588,4032.0,84300.0
2589,3474.0,147200.0
2590,3608.0,232200.0
2591,4974.0,211500.0
2592,3426.55,155600.0
2593,5388.0,194900.0
2594,5388.0,194900.0
2595,5388.0,194900.0
2596,9036.0,350000.0
2597,2726.5,169000.0
2598,4944.0,208500.0
2599,4392.0,139500.0
2600,4392.0,139500.0
2601,2392.5,130100.0
2602,1610.0,92300.0
2603,26336.0,1159000.0
2604,7956.0,464700.0
2605,2307.25,89200.0
2606,2650.0,134000.0
2607,2480.0,160000.0
2608,2871.0,226700.0
2609,2871.0,226700.0
2610,4658.75,206600.0
2613,21560.0,705200.0
2614,8118.0,432300.0
2615,4473.0,193300.0
2616,3888.0,103400.0
2617,2985.0,159700.0
2618,2802.5,158700.0
2619,3924.0,97900.0
2620,2112.0,118900.0
2621,4059.0,161100.0
2622,1120.0,44700.0
2623,578.0,19800.0
2624,1092.0,29300.0
2625,4299.0,325600.0
2626,34206.0,1117600.0
2627,4680.0,197600.0
2628,4263.0,167100.0
2629,715.0,29200.0
2630,2442.0,118700.0
2631,821.0,30000.0
2632,735.0,29300.0
2633,735.0,29300.0
2634,735.0,29300.0
2635,705.0,24800.0
2636,719.0,24900.0
2637,1650.0,86900.0
2638,4954.00001,247000.0
2640,3202.0,169800.0
2641,8988.0,365800.0
2642,3265.0,176200.0
2643,3945.0,191300.0
2644,1152.0,48600.0
2645,4767.5,201700.0
2646,3377.0,159000.0
2647,3399.0,152800.0
2648,1560.0,147400.0
2650,3349.5,168200.0
2651,3470.0,206800.0
2652,4407.0,188700.0
2653,8960.9,625000.0
2654,8960.9,625000.0
2655,8960.9,625000.0
2658,3822.0,151800.0
2659,2616.0,129500.0
2660,2616.0,129500.0
2661,4023.0,102800.0
2662,4275.0,179100.0
2663,4416.0,206700.0
2664,5781.0,217500.0
2665,1336.0,98000.0
2666,2732.0,214300.0
2667,2732.0,214300.0
2668,4134.0,186900.0
2669,4329.0,194200.0
2670,5150.75,153400.0
2671,5150.75,153400.0
2672,5150.75,153400.0
2673,2838.0,123500.0
2674,1152.0,48600.0
2675,1152.0,48600.0
2676,1152.0,48600.0
2677,1152.0,48600.0
2678,1152.0,48600.0
2679,1152.0,48600.0
2680,625.0,25500.0
2681,3309.60001,197400.0
2682,579.0,20500.0
2683,574.0,20400.0
2684,574.0,20400.0
2685,579.0,20500.0
2686,578.0,20500.0
2687,562.0,20000.0
2688,562.0,20000.0
2689,2937.0,59202.0
2690,743.0,32100.0
2691,600.0,21400.0
2692,3798.0,155900.0
2693,3369.0,171900.0
2694,2947.0,135100.0
2695,681.0,44800.0
2697,12000.0,88000.0
2698,3685.5,179200.0
2699,4642.0,277700.0
2700,970.0,35200.0
2702,970.0,74000.0
2703,8720.0,285100.0
2704,18276.0,570400.0
2705,4206.0,125500.0
2706,11382.0,427800.0
2707,800.0,83300.0
2709,1328.0,104000.0
2710,950.0,92600.0
2711,1181.0,97300.0
2714,1360.0,103800.0
2715,1659.0,72200.0
2716,972.0,42300.0
2717,3236.0,115400.0
2718,3573.0,153700.0
2719,1680.0,112500.0
2720,1680.0,112500.0
2721,12346.0,528900.0
2722,2730.0,146500.0
2723,14873.0,711700.0
2724,5202.0,181100.0
2725,5544.0,148200.0
2726,5544.0,148200.0
2727,4371.0,185100.0
2728,5354.0,381600.0
2729,2985.5,150200.0
2730,6960.0,216100.0
2731,4092.0,175100.0
2732,7224.0,295900.0
2733,1120.0,55200.0
2737,1500.0,167500.0
2739,18446.0,672800.0
2746,9005.0,360200.0
2749,794.0,145900.0
2750,794.0,150200.0
2751,809.0,150800.0
2752,809.0,158800.0
2753,809.0,152300.0
2754,433.0,98000.0
2755,1927.0,256400.0
2756,6721.0,332100.0
2757,3426.55,155600.0
2758,4329.0,185800.0
2759,6876.0,250400.0
2760,2726.5,169000.0
2761,2187.5,160900.0
2762,3849.0,177700.0
2764,1092.0,29300.0
2765,578.0,19800.0
2766,4176.0,118000.0
2767,3120.0,141100.0
2768,794.0,193500.0
2769,1133.0,220000.0
2770,794.0,195000.0
2771,1133.0,219800.0
2772,1133.0,219800.0
2773,1258.0,239300.0
2783,4143.0,164900.0
2784,517.0,21900.0
2785,17276.0,639400.0
2786,2800.0,185300.0
2787,2442.0,106900.0
2788,2442.0,106900.0
2789,3952.5,91900.0
2790,3247.5,193600.0
2791,8640.0,353200.0
2792,3822.0,151800.0
2793,9973.0,401900.0
2794,2616.0,129500.0
2795,3012.5,179200.0
2796,3012.5,179200.0
2797,2732.0,216800.0
2798,3996.0,145800.0
2799,3996.0,145800.0
2800,1104.0,108800.0
2801,740.0,73400.0
2804,919.0,87100.0
2805,1084.0,146500.0
2806,1042.0,130100.0
2807,928.0,140100.0
2808,1986.0,214600.0
2809,1167.0,149100.0
2811,10335.0,450000.0
2812,3390.75,98400.0
2813,2911.25,171800.0
2814,8800.0,377100.0
2815,681.0,44800.0
2816,681.0,44800.0
2817,681.0,44800.0
2819,4642.0,277700.0
2820,1053.0,72500.0
2821,16857.0,350000.0
2822,7884.0,213900.0
2823,665.0,47100.0
2825,1328.0,104000.0
2826,1176.0,101400.0
2827,700.0,64400.0
2828,1585.0,108000.0
2829,1181.0,97300.0
2830,1190.0,102600.0
2833,1050.0,91400.0
2834,958.0,98200.0
2835,120287.0,1614639.0
2840,24341.0,1997900.0
2841,15592.0,1279800.0
2842,15793.0,1296300.0
2843,16892.0,1386500.0
2844,5425.0,110000.0
2845,1130.0,22900.0
2846,4184.0,84800.0
2847,7587.0,255200.0
2848,824.0,53600.0
2849,824.0,53600.0
2855,1500.0,167500.0
2861,12540.0,71900.0
2863,1716.0,83700.0
2864,3900.0,280000.0
2866,805.0,144900.0
2867,86017.0,1703100.0
2868,3477.0,138300.0
2869,4922.60003,495100.0
2870,3853.0,470000.0
2871,1056.0,116900.0
2872,1344.0,126900.0
2873,1300.0,125400.0
2874,1300.0,125400.0
2875,1224.00001,99600.0
2876,2246.4000100000003,146400.0
2877,1317.0,82600.0
2878,1317.0,82600.0
2879,1920.0,146600.0
2880,1109.80001,129900.0
2881,1109.80001,126300.0
2882,1051.0,125800.0
2883,894.0,151000.0
2884,894.0,151000.0
2885,546.0,116100.0
2886,805.0,150600.0
2887,1133.0,174200.0
2888,433.0,98900.0
2889,809.0,156600.0
2890,1258.0,239300.0
2891,2276.0,291200.0
2892,1234.0,103100.0
2903,1015.0,122500.0
2904,1450.0,124100.0
2905,1530.25,135800.0
2906,1530.25,135800.0
2907,1536.0,110600.0
2908,1330.5,137000.0
2909,1156.0,126300.0
2910,1368.0,130200.0
2911,1260.0,131600.0
2912,1440.0,90900.0
2913,1380.0,126900.0
2914,1698.0,122800.0
2915,1248.0,125900.0
2916,1248.00001,115900.0
2917,1568.0,140300.0
2918,1896.0,137400.0
2919,1644.0,133800.0
2921,1224.0,127900.0
2922,742.0,72700.0
2923,903.0,105000.0
2924,675.0,89200.0
2925,1000.0,235300.0
2926,3666.0,159600.0
2928,1120.0,122800.0
2929,3958.75,205800.0
2930,3432.0,163500.0
2931,3458.5,161400.0
2932,2852.0,80000.0
2933,4416.0,109600.0
2934,2990.0,165100.0
2935,2990.0,165100.0
2936,3050.0,152700.0
2937,2760.0,162700.0
2938,2800.0,164500.0
2939,2800.0,164500.0
2940,3912.0,182600.0
2941,1386.0,127000.0
2942,1386.0,127000.0
2943,1518.0,173900.0
2944,1028.0,142800.0
2945,1173.0,118200.0
2946,1096.0,116200.0
2948,120287.0,1614639.0
2950,15623.0,1282300.0
2951,11154.0,915500.0
2952,10863.0,891600.0
2953,3887.0,78800.0
2954,82587.0,1635200.0
2955,1250.0,40100.0
2956,3480.0,152600.0
2957,3477.0,138300.0
2960,1056.0,116900.0
2961,1056.0,116900.0
2962,1039.0,122000.0
2963,1826.0,138200.0
2964,900.0,91400.0
2965,900.0,91400.0
2966,1317.0,82600.0
2967,965.0,122400.0
2968,1920.0,146600.0
2969,1406.0,142400.0
2970,1384.0,123100.0
2971,1015.0,122500.0
2972,1015.0,122500.0
2973,1450.0,124100.0
2974,1536.0,110600.0
2975,1568.0,170800.0
2976,1102.5,124000.0
2977,1102.5,124000.0
2978,1368.0,130200.0
2979,900.0,107400.0
2980,1440.0,90900.0
2981,1780.0,160800.0
2982,1245.0,108600.0
2983,935.0,111700.0
2984,3864.0,178500.0
2985,10509.0,501400.0
2986,9078.0,342500.0
2987,2497.5,136400.0
2988,1685.2,126500.0
2989,3461.0,162200.0
2990,3885.0,171900.0
2991,3723.0,172900.0
2992,1659.5,130300.0
2993,4080.0,172200.0
2994,4080.0,172200.0
2995,4080.0,193700.0
2996,4080.0,193700.0
2997,3023.5,162100.0
2998,3035.5,157300.0
2999,1688.0,135000.0
3000,1688.0,135000.0
3001,3088.0,185000.0
3002,2800.0,179600.0
3003,2800.0,179600.0
3004,1094.0,123900.0
3005,3024.0,181500.0
3006,3582.0,229000.0
3007,3136.0,179500.0
3008,2912.0,179500.0
3009,2756.0,178900.0
3010,4513.60002,188800.0
3011,2206.0,145700.0
3012,3360.00001,194800.0
3013,2932.80001,189200.0
3014,1273.0,116200.0
3015,2600.0,173100.0
3016,2374.0,171200.0
3017,1644.0,133800.0
3018,1644.0,133800.0
3019,900.0,118500.0
3020,900.0,118500.0
3021,1241.0,126100.0
3022,1439.0,139700.0
3023,1890.0,293200.0
3024,3958.75,205800.0
3025,3744.0,180600.0
3026,2990.0,165100.0
3027,2990.0,165100.0
3028,2090.0,131600.0
3029,1822.0,152000.0
3030,3912.0,182600.0
3031,1386.0,127000.0
3032,2800.80001,175300.0
3033,3744.0,168800.0
3034,1092.0,97400.0
3035,4050.0,186900.0
3036,3523.25,170000.0
3037,3928.0,175500.0
3038,1298.0,109000.0
3039,2686.0,187200.0
3040,3107.0,150700.0
3041,1228.0,88500.0
3042,2666.0,178900.0
3043,3234.80001,182300.0
3044,1632.0,120200.0
3045,1312.0,130900.0
3046,1344.0,121200.0
3047,1984.2000100000002,144300.0
3048,1152.0,124500.0
3049,1188.0,111600.0
3050,3210.00001,178800.0
3051,3737.5,185800.0
3052,3737.5,185800.0
3053,3864.0,178500.0
3054,10509.0,501400.0
3055,10509.0,501400.0
3056,9078.0,155900.0
3057,3355.0,162100.0
3058,3355.0,162100.0
3059,2464.0,212100.0
3060,3461.0,162200.0
3061,3741.0,145000.0
3062,3723.0,172900.0
3063,4080.0,155800.0
3064,13166.5,425000.0
3065,3240.0,162000.0
3066,1932.0,141600.0
3067,3898.80002,198300.0
3068,1285.20001,116500.0
3069,1224.0,133800.0
3070,1224.0,133800.0
3071,3447.0,159400.0
3072,1532.0,131900.0
3073,1532.0,131900.0
3074,1382.0,122100.0
3075,1382.0,122100.0
3076,1428.0,120600.0
3077,978.00001,107200.0
3078,767.0,115700.0
3079,3080.0,179600.0
3080,1632.0,132300.0
3081,2240.0,155500.0
3082,2240.0,155500.0
3083,2240.0,155500.0
3084,900.0,112900.0
3085,986.0,101400.0
3086,2716.0,170600.0
3087,1191.40001,106200.0
3088,672.0,82000.0
3089,1120.0,104900.0
3090,1274.0,135400.0
3091,2733.5,175100.0
3092,1938.0,139600.0
3093,1938.0,133900.0
3094,1075.20001,97800.0
3095,1008.00001,97100.0
3096,4078.0,139000.0
3097,4078.0,139000.0
3098,1598.8,116300.0
3099,2760.5,137300.0
3100,2856.0,131700.0
3101,3110.4000100000003,159100.0
3102,3024.0,183400.0
3103,3024.0,183400.0
3104,2912.0,179500.0
3105,1834.0,143200.0
3106,3249.4000100000003,153900.0
3107,2932.80001,189200.0
3108,2600.0,173100.0
3109,1332.0,132300.0
3110,2284.0,171400.0
3111,2708.0,178500.0
3112,1152.0,99900.0
3113,4050.0,186900.0
3114,3230.4000100000003,200700.0
3115,3523.25,170000.0
3116,1568.0,139800.0
3117,3001.0,169300.0
3118,3894.5,159400.0
3119,2505.60001,149000.0
3120,2481.60001,152200.0
3121,1870.0,150800.0
3122,4311.25,146700.0
3123,4311.25,146700.0
3124,3067.5,156800.0
3125,5766.0,184700.0
3126,3648.75,78500.0
3127,3648.75,78500.0
3128,3368.75,30600.0
3129,4262.5,70900.0
3130,3738.0,81500.0
3131,2985.5,135100.0
3132,4225.5,115200.0
3133,3932.5,132900.0
3134,4398.0,165200.0
3135,3963.0,159700.0
3136,3810.5,169300.0
3137,3241.5,142400.0
3138,2423.0,132700.0
3139,2423.0,132700.0
3140,1773.0000100000002,49300.0
3141,2928.75,140000.0
3142,2884.0,144000.0
3143,1928.0,131100.0
3144,2482.0,90000.0
3145,2539.5,150600.0
3146,3132.0,172100.0
3147,2500.0,146000.0
3148,1940.0000100000002,113100.0
3149,1150.0,41000.0
3150,3696.0,167000.0
3151,4040.0,154200.0
3152,4039.75,168200.0
3153,1298.0,109000.0
3154,1298.0,109000.0
3155,1530.0,126800.0
3156,1530.0,126800.0
3157,1050.00001,104800.0
3158,1050.00001,101700.0
3159,1476.0,134600.0
3160,2962.5,181200.0
3161,1500.0,159500.0
3162,1500.0,159500.0
3163,1600.0,136000.0
3165,2666.0,178900.0
3166,2869.00001,175300.0
3167,4410.0,198400.0
3168,1350.0,117200.0
3169,2548.0,216900.0
3170,1152.0,124500.0
3171,1152.0,124500.0
3172,1285.20001,116500.0
3173,1580.0,163400.0
3174,1486.0,127300.0
3175,1486.0,127300.0
3176,1382.0,122100.0
3177,1480.0,126000.0
3178,1046.0,124900.0
3179,2991.60001,105300.0
3180,1638.0,136900.0
3181,1182.0,100100.0
3182,1116.5,114300.0
3183,1226.0,73800.0
3184,2392.0,172200.0
3185,2560.0,150400.0
3186,2560.0,150400.0
3187,986.0,101400.0
3189,5742.0,190300.0
3190,4559.0,180200.0
3191,4559.0,180200.0
3192,3367.0,137200.0
3193,3573.0,100000.0
3194,4116.0,177000.0
3195,3978.0,67900.0
3196,8238.0,300000.0
3197,3558.5,167200.0
3198,4181.5,175900.0
3199,2840.5,133700.0
3200,4066.6000200000003,169600.0
3201,4387.5,175000.0
3202,2858.0,132000.0
3203,4365.0,171000.0
3204,4200.0,162000.0
3206,9993.0,354500.0
3207,1075.20001,113600.0
3208,1120.0,104900.0
3209,1120.0,104900.0
3210,2464.0,187600.0
3211,3249.60001,161000.0
3212,1574.0,120800.0
3213,1120.0,105600.0
3214,1120.0,105600.0
3215,1120.0,105600.0
3216,1664.0,132200.0
3217,1664.0,132200.0
3218,1075.20001,103800.0
3219,2014.0,121900.0
3220,1664.0,126700.0
3221,1008.00001,104500.0
3222,1008.00001,104500.0
3223,1260.0,102100.0
3224,3849.0,194200.0
3225,3535.0,204200.0
3226,3532.75,142900.0
3227,3306.75,157200.0
3228,3726.0,145500.0
3229,2925.0,138000.0
3230,762.0,20200.0
3231,1130.0,40500.0
3232,1076.0,40500.0
3233,3968.75,142000.0
3234,3968.75,142000.0
3235,3968.75,142000.0
3236,3696.0,158200.0
3237,1190.00001,103800.0
3238,2432.0,195900.0
3239,4078.0,139000.0
3240,4078.0,139000.0
3241,1467.0,123500.0
3242,3517.25,146400.0
3243,1598.8,116300.0
3244,2760.5,137300.0
3245,2760.5,137300.0
3246,2760.5,137300.0
3247,1930.0,166300.0
3248,1930.0,166300.0
3249,2470.0,149400.0
3250,1924.3000100000002,158400.0
3251,1820.0,126600.0
3252,1870.0,150800.0
3253,2202.0,150600.0
3254,2082.0,155800.0
3255,1847.5,83100.0
3256,3398.0,138100.0
3257,3398.0,150500.0
3258,3509.0,156300.0
3259,1364.0,103000.0
3260,3715.25,208400.0
3261,2076.0,121000.0
3262,3657.0,129800.0
3263,2940.0,188900.0
3264,1326.0,96600.0
3265,2600.0,122200.0
3266,2600.0,122200.0
3267,4027.5,176600.0
3268,4190.75,250700.0
3269,1960.0,125800.0
3270,2058.0,95100.0
3271,2240.0,160100.0
3272,3392.0,198400.0
3273,3888.0,147200.0
3274,5832.0,176000.0
3275,5832.0,176000.0
3277,2985.5,135100.0
3278,3400.0,145500.0
3279,7860.0,40300.0
3280,4609.0,171400.0
3281,3701.0,150900.0
3282,2884.0,144000.0
3283,3221.75,130900.0
3284,3581.5,158100.0
3285,3581.5,158100.0
3286,3443.0,155300.0
3287,1883.0,115300.0
3289,4040.0,154200.0
3290,4004.0,67900.0
3291,4057.0,132100.0
3292,3903.5,115600.0
3293,1972.0,107700.0
3294,1260.0,84600.0
3295,2902.0,144300.0
3296,3726.0,145600.0
3297,3432.0,32300.0
3298,3432.0,32300.0
3299,2110.0,128000.0
3300,3794.0,159000.0
3301,3628.0,186900.0
3302,3628.0,186900.0
3303,5841.0,180000.0
3304,3821.0,109200.0
3305,3222.0,136900.0
3306,2874.0,90700.0
3307,1656.0,97700.0
3308,865.0,25800.0
3309,2466.75,110000.0
3311,1680.0,147900.0
3312,4308.25,165400.0
3313,2840.5,133700.0
3314,3803.25,158200.0
3315,3791.25,140400.0
3316,10575.0,514300.0
3317,2620.0,153100.0
3318,3836.25,161900.0
3319,4200.0,160600.0
3320,3535.0,204200.0
3321,3849.0,198600.0
3322,5985.0,176000.0
3323,2966.0,149800.0
3324,3852.0,62000.0
3325,832.0,46800.0
3326,3888.0,147800.0
3327,4660.0,121200.0
3328,3639.0,180500.0
3329,2128.0,131800.0
3330,2778.0,64600.0
3331,3645.0,150300.0
3332,10368.0,435000.0
3333,3588.0,106100.0
3334,1467.0,43700.0
3335,3375.0,130300.0
3336,1747.2000100000002,140000.0
3337,4800.0,71600.0
3339,5742.0,88800.0
3340,6480.0,76600.0
3341,1099.0,32500.0
3342,1489.0,36500.0
3343,1182.0,37600.0
3344,1076.0,40500.0
3345,3968.75,142000.0
3346,7215.0,172400.0
3347,3402.0,73800.0
3348,3888.0,184200.0
3349,3888.0,184200.0
3350,1364.0,103000.0
3351,3693.0,128500.0
3352,3715.25,208400.0
3353,3804.0,130600.0
3354,3795.0,148500.0
3356,1272.0,44700.0
3357,3393.0,161200.0
3358,3393.0,161200.0
3359,2550.0,143000.0
3360,6870.0,174000.0
3361,1336.0,35000.0
3362,6465.0,172400.0
3363,6465.0,172400.0
3364,3517.25,155300.0
3365,3517.25,155300.0
3366,2988.00001,156100.0
3368,7278.0,211000.0
3369,3795.0,148500.0
3370,4500.0,188600.0
3371,3864.0,143300.0
3372,3864.0,143300.0
3373,1332.0,52200.0
3374,1326.0,96600.0
3375,3714.0,126300.0
3376,4027.5,176600.0
3377,2932.60001,114700.0
3378,3459.5,151900.0
3379,3082.0,156600.0
3380,3000.0,235400.0
3381,3485.0,147000.0
3382,3485.0,147000.0
3383,1666.0,123700.0
3384,1666.0,123700.0
3385,1073.80001,82100.0
3386,4200.0,178100.0
3387,3843.25,165100.0
3388,7002.0,211000.0
3390,3663.0,162400.0
3391,3663.0,162400.0
3392,3432.0,158000.0
3393,3887.0,192600.0
3395,5324.0,172400.0
3397,2770.60002,178300.0
3398,3912.0,165300.0
3399,4071.0,167800.0
3400,1075.20001,95200.0
3401,48813.0,1500000.0
3402,4200.0,161300.0
3403,4200.0,161300.0
3404,4032.0,152500.0
3405,1656.0,104900.0
3406,1656.0,104900.0
3407,3588.0,140300.0
3408,966.0,83400.0
3409,1972.0,123300.0
3410,3481.5,178200.0
3411,2308.0,111200.0
3413,3168.0,130100.0
3414,1260.0,84600.0
3415,3480.0,61000.0
3416,3726.0,145600.0
3417,4032.0,128700.0
3418,3744.0,143000.0
3419,3888.0,152600.0
3420,3744.0,148700.0
3421,3744.0,148700.0
3422,4050.0,150200.0
3423,3628.0,186900.0
3424,5742.0,35000.0
3425,7200.0,287300.0
3426,7665.66,187900.0
3427,2096.00001,107300.0
3428,2224.0,55000.0
3429,1946.40001,119200.0
3430,2553.60001,132500.0
3431,5702.0,192300.0
3435,3888.0,147800.0
3436,652.5,43200.0
3437,3752.0,161000.0
3438,4116.0,66900.0
3439,8160.0,326300.0
3440,2690.0,243400.0
3441,2160.0,168200.0
3442,1392.0,116600.0
3443,1452.0,126700.0
3444,3168.0,131700.0
3445,3292.5,117800.0
3446,3292.5,117800.0
3447,5916.0,179600.0
3448,1280.0,126200.0
3449,1280.0,126200.0
3450,6372.0,85600.0
3451,865.0,26900.0
3452,3666.0,156200.0
3453,2552.0,175800.0
3454,7437.0,187500.0
3455,1747.2000100000002,140000.0
3456,4800.0,71600.0
3457,5136.0,244700.0
3458,3849.0,210400.0
3459,5220.0,70700.0
3460,2980.0,145600.0
3461,35508.0,1572700.0
3462,884.0,33200.0
3463,2160.0,156500.0
3464,2160.0,156500.0
3465,3052.5,153300.0
